ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HTHKKKMH4X71YD3VA8HXC1QB,,1,45,,usdc,1712135458449,1712135458449
01HTGSTC1CJE2FN96HRJDWWERS,,1,45,,usdc,1712108417068,1712108417068
01HTEB818966C6TQS8TJXVZEAM,,1,40,,usdc,1712026027272,1712026027272
01HT1FH1NZ1Y5WBRDENXGYAHPY,,3,40,,usdc,1711594309311,1711594309311
01HT0M358VY7B74AXG7KZWAWAP,,7,38.5,,usdc,1711565542683,1711565542683
01HT03CPNQWS01YHZA8RCYQMYP,,25,38.5,,usdc,1711548029623,1711548029623
01HSNZC9H7H74WD8P2KQX6QK99,,1,39,,usdc,1711208277542,1711208277542
01HSKXCFFSZJPVCA2P8S8WGX5M,,2,33.25,,usdc,1711139077625,1711139077625
01HSHTMNQJETMNTZ2E5W8VH937,,2,33,,usdc,1711069091570,1711069091570
01HSH843S34ESHTSHXDYPD4DKZ,,1,38,,usdc,1711049674530,1711049674530
