Order Type,Quantity,Price,Property ID,Order ID,Expire At,Created At
Buy,10,15,01FNEZC3W9TXWMWDGQPC4FFMTZ,01HS915JSPPDRCJZDJD66T5WDZ,1713365946763,1710773977677
Sell,1,46.9,01FNEZC3W9TXWMWDGQPC4FFMTZ,01HS14KP3JYWYPSJK7P0K3HJNQ,1713097505744,1710509147405
Sell,1,47.89,01FNEZC3W9TXWMWDGQPC4FFMTZ,01HRMVAFF4X08841Y6R00C6SCW,1712688717207,1710096753597
Sell,23,56,01FNEZC3W9TXWMWDGQPC4FFMTZ,01HSM6XKZZB4PTQHMH1NGN8XXS,1713741056866,1711149104583
