ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HR23EYM8DGSPC59GARRE09QX,,139,50,,usdc,1709467728520,1709467728520
01HQYJ61HS9DTF1ZZK9WN4099C,,5,50,,usdc,1709348947512,1709348947512
01HQXGTVPEHYQV7NES48SRSW6F,,1,50,,usdc,1709313978062,1709313978062
01HQW28JG2MXKG623SQ31KWR47,,3,50,,usdc,1709265144322,1709265144322
01HQVZJPD4K061JGYQN83YNJTJ,,2,50,,usdc,1709262330276,1709262330276
01HQTVWV2QNZFGJZT4WQ4FRTE8,,10,50,,usdc,1709224914007,1709224914007
01HQTT4AWK03C9DS1MANRMHDES,,10,50,,usdc,1709223062419,1709223062419
01HQTR1HM14YPEEH11WZJ7S3Q1,,1,50,,usdc,1709220873856,1709220873856
01HQS58V5VSP6RQ62AY1J572XC,,5,50,,usdc,1709167635643,1709167635643
01HQRV58P29SGGYFW62EX8V83E,,20,50,,usdc,1709157032642,1709157032642
