ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HTH1J9APFKNATD2SENFK9C8Q,,1,55,,usdc,1712116540758,1712116540758
01HTGYGP7FBQER48DEAQM9BYVJ,,1,54.75,,usdc,1712113342703,1712113342703
01HT7MFYFCJKF3TMHBY6BGSP0S,,1,54.75,,usdc,1711800842732,1711800842732
01HT7KM69EA7JXRV11R911WYF6,,1,54.75,,usdc,1711799933230,1711799933230
01HT69224ZCWGDYPM8KHAKY0RP,,2,50,,usdc,1711755298975,1711755298975
01HT2W0X7AS9ZPBW953DM91C33,,1,55,,usdc,1711640966378,1711640966378
01HT2878YSE7HWZEGHDKZG4M9E,,2,54,,usdc,1711620203481,1711620203481
01HT287333DYKMGY8FC8GNHABW,,13,55,,usdc,1711620197475,1711620197475
01HSW2ZAQTNBWAYJXBXD4K3F6Y,,2,54,,usdc,1711413373690,1711413373690
01HSNW6TTX6QFWJ3BRJ8CCEP2J,,1,54,,usdc,1711204952925,1711204952925
