ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HTDG5HSDFWNCQMBWK7PVR146,sell,10,30.569,305698112,USDC,1711997624000,1711997634350
01HS25G55W0K4FS0Z6F64C6VX9,sell,2,33.47,66940181,USDC,1710543594000,1710543606973
01HRZYTG3ECTA6K4BANCHGMWMK,sell,10,36.124,361245515,USDC,1710469482000,1710469496942
01HRZP9H8ZNXHSTR0910TE4X2G,sell,33,45.13969696969696,1489618825,USDC,1710460541000,1710460552479
01HRZHJ6NWEA5CDA0ZR8VHEASW,sell,1,50.52,50527676,USDC,1710455584000,1710455593660
01HRZHHCSAYM2D772YN5CEJQTH,,1,45.69,,usdc,1710455567146,1710455567146
01HRXB1VJ19YYPPWHZY0KZWH6F,sell,1,43.22,43227103,USDC,1710381648000,1710381657666
01HRX952MJZVCF5GS4HESG1AH5,sell,11,47.14454545454546,518591987,USDC,1710379656000,1710379666067
01HRX9473K9GP4D44Z0ZQP316F,,11,44,,usdc,1710379637875,1710379637875
01HRX91QQKFBP9C3JN68HS26HC,sell,8,51.81625,414537809,USDC,1710379546000,1710379556595
