ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HRN51NNWPWRZM2XT0R0WZEHF,buy,1,57.56,57568225,USDC,1710106910000,1710106924733
01HRJM4Z1JQ3P8J5DC92TJ2PWZ,buy,1,57.5,57506185,USDC,1710022088000,1710022097971
01HRFH21TWMS5C6BPHWBC0BY85,buy,13,57.326153846153844,745243785,USDC,1709918184000,1709918193501
01HRF4601GF37FT26456J4QYHD,buy,2,57.29,114587770,USDC,1709904676000,1709904691249
01HRD9FCZYXXN7VDXZPJH1ZB03,sell,2,55.71,111424796,USDC,1709843120000,1709843133438
01HRB0S01Q2BEMERCETATDAPR4,buy,3,60.056666666666665,180178845,USDC,1709766887000,1709766901816
01HRAARC1DBBHM85P164HBBHGH,sell,7,63.93857142857143,447578516,USDC,1709743799000,1709743812654
01HRAA2R52AKN3FEH16MBZ0PQX,buy,23,63.11521739130435,1451659605,USDC,1709743094000,1709743104163
01HR8BABXF376CHHTMW4N8NG8F,buy,2,59.005,118014160,USDC,1709677278000,1709677293488
01HR8B6PHRXW2B4GMZ748VBF4H,buy,1,58.52,58523685,USDC,1709677158000,1709677173305
