Order Type,Quantity,Price,Property ID,Order ID,Expire At,Created At
Buy,1,48,01HQVKYZA53QNGAW5XR6EF7ACV,01HSC9ZHBJWV7KCKJV82VR6GCQ,1713475817161,1710883882663
Buy,5,35,01HQVKYZA53QNGAW5XR6EF7ACV,01HSVN051G3HX8HNQ4P8J2RSQ6,1713990716959,1711398722220
Sell,1065,50,01HQVKYZA53QNGAW5XR6EF7ACV,01HRDK40WWVJ6SY0ZSN6QG0RSY,1712441633597,1709853271298
