Order Type,Quantity,Price,Property ID,Order ID,Expire At,Created At
Buy,10,45,01F3NMA3R3E9QMGJKJ2TF4A6HK,01HPSGTKYGHQSAY7MKWCQVDYW7,1710694408796,1708106011703
Sell,100,59.16,01F3NMA3R3E9QMGJKJ2TF4A6HK,01HR3RERT1YRE6PHWMY9MNP9CR,1712111633702,1709523322146
