ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HTHP3KP8NAEW1ZA4TN5HBDH1,,2,50,,usdc,1712138079944,1712138079944
01HTHBNTX9SA8JH1N40ESR7AKC,,1,50,,usdc,1712127142825,1712127142825
01HTH940A8XBZ4PWN14ETGK3VZ,,5,50,,usdc,1712124461384,1712124461384
01HTH4SN4G7FGAVHV1EYG64QRY,,2,50,,usdc,1712119927952,1712119927952
01HTGX0N7MPJQSZZTDAV6QF347,,1,50,,usdc,1712111768820,1712111768820
01HTGR3VX4WEYRGQBHAJ4E32TN,,50,50,,usdc,1712106631075,1712106631075
01HTGCAWJ6P7P1BV5F049TC0RA,,1,50,,usdc,1712094278214,1712094278214
01HTG5RYMVWDE76R32E7MNX4AS,,2,50,,usdc,1712087399067,1712087399067
01HTG157X1NVGVRVJ9Q0JN2C3G,,1,50,,usdc,1712082558881,1712082558881
01HTFNY5F561FCB55TME4QYG45,,1,50,,usdc,1712070792677,1712070792677
