ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HRBGNZD8XCQXYEW834NZJE8K,sell,48,46.62291666666667,2237900788,USDC,1709783570000,1709783580072
01HR84KNBXR04RQ430EZ08G21Q,buy,16,49.70375,795269114,USDC,1709670243000,1709670258045
01HQVEDF1SK4V666F69MCKG29W,sell,1,46.91,46914713,USDC,1709244323000,1709244333114
01HQDHG6ZE2SSW3E04SW5GR9MA,sell,2,46.97,93945748,USDC,1708777792000,1708777806830
01HQA067AW7CW6WFY9YXV8D688,buy,16,49.17125,786747013,USDC,1708658980000,1708658990428
01HQ7D3GQ8T4Q75N67GGPYZZTS,buy,8,48.735,389886735,USDC,1708571860000,1708571869928
01HQ62FYT5XWHQQMX9EZY9CDNQ,buy,5,48.519999999999996,242606505,USDC,1708527179000,1708527188806
01HQ62D111NXSZ10H27YXJFGBG,buy,4,48.3775,193519853,USDC,1708527083000,1708527092769
01HQ33S0BN0ZS5FHSC9YC2NTNS,buy,3,47.74666666666667,143240193,USDC,1708427856000,1708427870581
01HPZ5G0MBYJDPX6GR6YRJ34R7,,8,42,,usdc,1708295455371,1708295455371
