Order Type,Quantity,Price,Property ID,Order ID,Expire At,Created At
Buy,5,20,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HRACJ4WCW92Z6ZDZH6ZNF30R,1712334096214,1709745706995
Sell,7,28,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HRN9GM5F1ZVSAT22VQ4BNF6F,1712703603683,1710111635102
Sell,1,39.37,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HRMVM5PGWW6KF7EN866TYZ7M,1712689038954,1710097071090
Sell,6,39.38,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HPMMVRWB1CBWNV9TMAJV4WWK,1710530861009,1707942498691
Sell,14,39.39,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HPJBPK1FXA6GG20KESR8T1B1,1710454122786,1707865783234
Sell,20,45.62,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HR8F3BDDWFYJXSXMK4TS2ANB,1712269645962,1709681283762
Sell,1,45.98,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HQGV9RHYPA5DHM9G6Q4CA6BF,1711477140262,1708888770950
Sell,100,45.99,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HQEGSM1C5N97H0PPN6JKR87E,1711399018174,1708810648739
Sell,9,46,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HPPHQ8A5ZB1WM563Q5DQJ6FG,1710594667999,1708006312643
Sell,23,47.03,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HQMBJCNFYPD90E48XE1SMMJG,1711594858715,1709006495545
Sell,5,47.07,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HQXF8GK78D36GXCR4CA4H02B,1711900583453,1709312356496
