Order Type,Quantity,Price,Property ID,Order ID,Expire At,Created At
Buy,10,15,01G4NYQV83B49NXCG226YAVWC7,01HSNP2W9JR7E85FR73PKC5NA4,1713790531484,1711198559500
Sell,1,44.99,01G4NYQV83B49NXCG226YAVWC7,01HRMXEVAZV8F1Y73D3AY5KKZ7,1712690964039,1710098993914
Sell,4,45,01G4NYQV83B49NXCG226YAVWC7,01HRD9HKNJRGXVAN7YF18DCYFE,1712431584789,1709843235168
