Order Type,Quantity,Price,Property ID,Order ID,Expire At,Created At
Buy,10,15,01G4NYQV83B49NXCG226YAVWC7,01HQ7JPEAR8YRCY2A5M3ER4A6B,1711166121409,1708577759975
Sell,1,44.99,01G4NYQV83B49NXCG226YAVWC7,01HRMXEVAZV8F1Y73D3AY5KKZ7,1712690964039,1710098993914
Sell,4,45,01G4NYQV83B49NXCG226YAVWC7,01HRD9HKNJRGXVAN7YF18DCYFE,1712431584789,1709843235168
