ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HRBGT64FPTCFW3WZ5J8N8PDQ,sell,25,44.415600000000005,1110390669,USDC,1709783708000,1709783718032
01HQNNF7AV3SFFPGCZCJANC6W4,buy,10,47.667,476673004,USDC,1709050389000,1709050404187
01HQEAWASJVY375SCK2CNKYPE6,buy,15,46.93266666666667,703996888,USDC,1708804408000,1708804418354
01HQCB8YM70DA7RKXYBNQC8KZB,buy,10,46.128,461286621,USDC,1708737708000,1708737723015
01HQ74SMW3ECZYV3HAVERVNF3M,buy,5,45.606,228036092,USDC,1708563145000,1708563157891
01HQ1QDSYE0WRJRX9E5HWGDJK5,sell,1,43.18,43189913,USDC,1708381351000,1708381366222
01HPZ4HN565E4FY9HK7F5WDZCR,buy,10,45.126999999999995,451270411,USDC,1708294445000,1708294460582
01HPZ391PK1W37NGR7RHVDQAXG,,10,45,,usdc,1708293129939,1708293129939
01HPZ2YSNF6DPJQT4EQWB0NPY6,sell,10,42.87,428706771,USDC,1708292784000,1708292794031
01HPPJ1SQ77G4SZY0ZTEKPR5B8,buy,1,46.41,46415312,USDC,1708006621000,1708006631144
