Order Type,Quantity,Price,Property ID,Order ID,Expire At,Created At
Buy,10,15,01G0T3MEVDY5D3T5J319CZ343N,01HS91AY2JX7SEHH08NQJ5QZFR,1713366122174,1710774150574
Sell,1,39.49,01G0T3MEVDY5D3T5J319CZ343N,01HRMWRNHN4CCG9052S1E92N1P,1712690238260,1710098267228
Sell,10,39.5,01G0T3MEVDY5D3T5J319CZ343N,01HR5MT7ZKMG4Y5MCP56NNHFRJ,1712174972645,1709586613529
Sell,98,51.83,01G0T3MEVDY5D3T5J319CZ343N,01HS91C1YH0V196BS83QTK2H0Q,1713366156529,1710774184751
