ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HTBJH6NCWVDW2KBY3YA50PGE,sell,7,26.034285714285716,182245680,USDC,1711932995000,1711933004460
01HTBJ3KCW94SNC98Y12Y97ZH7,buy,1,28.19,28191775,USDC,1711932547000,1711932558748
01HTB8V16SBQ6XWYVMZS435T1B,buy,10,26.758,267587549,USDC,1711922831000,1711922840794
01HT8ZRNX1HNR4J6DRFJY3VKGY,buy,5,24.806,124036271,USDC,1711846208000,1711846217633
01HT8VN3R0DGMD5GJA59AEXEP3,sell,10,24.163999999999998,241642070,USDC,1711841894000,1711841906432
01HT8N44ZHKSNN26SJ1P8EF6H4,buy,5,26.064,130323777,USDC,1711835049000,1711835059185
01HT6WCNMRZ7BGDG01QZDYFTET,buy,1,25.3,25304475,USDC,1711775560000,1711775569560
01HT6G44C3D8Y3AGEPBZEEM83D,buy,2,24.93,49860100,USDC,1711762697000,1711762706819
01HT69VYSV53XFV2WR1A9TETK5,buy,2,24.435,48871724,USDC,1711756133000,1711756147515
01HT695TGKG45NQAEXZ2RBF68J,sell,10,24.163999999999998,241642070,USDC,1711755412000,1711755422228
