ID,Type,Quantity,Price,Amount Crypto,Payment Currency,Created At,Updated At
01HTH7E78TFV2Y8H00BFKBAXC9,buy,2,29.195,58395965,USDC,1712122679000,1712122699035
01HSXWQB44BPC896XZHENGMMSA,buy,1,28.26,28265908,USDC,1711473919000,1711473929348
01HSVBFBYQ1AM7Y7XSY7A880DP,sell,10,28.326,283261941,USDC,1711388719000,1711388733399
01HSVAST86JNNFT3MCZNCY34WJ,buy,15,28.958000000000002,434377393,USDC,1711388017000,1711388027143
01HSSQQFRYGTXQSDXDRFH4M2DG,buy,5,25.556,127785814,USDC,1711334462000,1711334473502
01HSSQJJ4Q4PDMJ16Z5TF06SYN,buy,5,23.916,119582070,USDC,1711334302000,1711334312088
01HSSQBJK4NAD1MSVP2F6XFNRV,sell,19,24.934736842105263,473767442,USDC,1711334073000,1711334083172
01HSGY0468SZGFQK549MGVCHYY,sell,10,29.602999999999998,296037804,USDC,1711039044000,1711039058120
01HSGPT89X0CPMCC29K9RGTZSB,buy,10,31.161,311618805,USDC,1711031516000,1711031525694
01HSFDSETKG83GJKPCAVX00G80,buy,2,29.09,58180006,USDC,1710988498000,1710988507988
