Order Type,Quantity,Price,Property ID,Order ID,Expire At,Created At
Buy,1,25,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HT7GD8J3MDCGVGJ6Z0GYEZ9X,1714384953904,1711796561578
Buy,1,20,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HS8ZGQVE8KXWY5S5BQDJHE8P,1713364211776,1710772216816
Buy,2,10.01,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HSEGRHSHYQ13DXNQDCZ5S65F,1713550069207,1710958095017
Buy,10,10,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HRZ3W7VTVKKN5DDE272GQNS9,1713033235506,1710441243617
Sell,6,29.99,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HT8PAHHXZ32QMGGJ19HPFJW1,1714428306439,1711836343559
Sell,44,30,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HSR536VG6S9QWAQWX6BBRCXB,1713869759341,1711281406457
Sell,1,36,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HSR4WEZBE6MEYFVDECFRZZP3,1713869513433,1711281187069
Sell,60,37,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HSGZW6ZPX24EB9KFAGGDH40Z,1713633017172,1711041053886
Sell,1,39.37,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HRMVM5PGWW6KF7EN866TYZ7M,1712689038954,1710097071090
Sell,100,45.61,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HSVXG6AD5H0MGN2YXP0EGM7R,1713999631394,1711407662907
Sell,20,45.62,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HR8F3BDDWFYJXSXMK4TS2ANB,1712269645962,1709681283762
Sell,6,47.03,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HS4MPRKMSN2ZS35H4YRT3FJE,1713218642638,1710626687514
Sell,5,47.07,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HT94VANK5JD7GSPM22121AF2,1714443542162,1711851574002
Sell,3,48,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HSCPASQ9M9C3Y5F4MJM79EPF,1713488786570,1710896829823
Sell,1,49.11,01FYMDBCSB68KV2Q9KRPNBQ7XW,01HT66CE0S0EAE2TCSHQCR2553,1714344477737,1711752520272
